metric_id,timestamp,cloud_provider,service,environment,region_cloud,requests_count,latence_p95_ms,latence_p99_ms,error_rate_pct,uptime_pct,cpu_pct,ram_pct,cout_compute_usd,cout_storage_usd,cout_network_usd,nb_incidents,mttr_minutes,sla_respecte,mode_traitement,cout_total_usd
FIN-02761,2026-04-18 20:00,Azure,Notification Worker,staging,eu-central-1,13847.0,158.8,548.1,4.505,97.9131,54.04,55.7,120.43,55.3,21.4,2,13.1,False,streaming,197.13000000000002
FIN-02762,2026-05-23 11:00,Azure,Ledger Service,prod,francecentral,11404.0,163.9,562.2,6.469,97.8591,40.93,52.01,168.55,9.49,15.56,0,23.2,False,asynchrone,193.60000000000002
FIN-02763,2026-05-10 09:45,GCP,Risk Engine,staging,westeurope,73237.0,236.9,226.1,4.827,98.3727,72.16,21.26,119.95,7.74,7.25,1,62.2,False,batch,134.94
FIN-02764,2026-05-11 22:45,Private Cloud,Notification Worker,prod,eu-central-1,14037.0,491.9,129.8,3.357,96.813,47.03,63.92,51.1,15.54,14.35,0,11.3,False,asynchrone,80.99
FIN-02765,2026-03-30 08:15,AWS,Auth Service,staging,eu-west-1,76334.0,252.1,175.8,0.514,99.7487,40.3,74.07,62.9,30.61,12.35,0,42.1,True,asynchrone,105.85999999999999
FIN-02766,2026-03-09 16:00,GCP,Kafka Events,prod,eu-west-1,26979.0,34.1,138.4,0.153,97.1985,46.95,19.35,70.98,24.91,3.08,0,42.2,False,batch,98.97
FIN-02767,2026-04-07 07:45,AWS,Ledger Service,staging,eu-west-1,33951.0,161.5,,1.063,98.339,56.95,37.77,142.04,44.27,9.02,0,61.3,False,synchrone,195.33
FIN-02768,2026-03-27 18:30,Private Cloud,Ledger Service,prod,eu-west-1,87700.0,119.1,143.7,3.431,98.5637,63.48,89.54,167.71,15.08,8.57,0,28.8,False,synchrone,191.36
FIN-02769,2026-03-21 22:00,Azure,Notification Worker,dev,eu-west-1,54214.0,336.5,710.0,0.504,99.1128,62.24,76.04,80.68,12.34,7.88,0,15.7,False,streaming,100.9
FIN-02770,2026-02-13 07:15,AWS,Risk Engine,prod,westeurope,76069.0,130.2,1050.8,0.474,98.1777,33.43,83.93,45.9,15.79,8.52,0,51.9,False,synchrone,70.21
FIN-02771,2026-05-22 14:15,Azure,Risk Engine,staging,eu-west-1,6378.0,297.1,184.4,5.916,98.7828,10.56,56.29,29.82,55.69,12.39,0,8.8,False,synchrone,97.89999999999999
FIN-02772,2026-04-02 19:00,AWS,API Payment,prod,eu-west-1,3849.0,600.0,286.7,1.713,98.3333,8.16,49.82,23.33,17.27,10.68,0,16.0,False,asynchrone,51.279999999999994
FIN-02773,2026-06-18 21:00,AWS,Auth Service,staging,eu-central-1,70096.0,293.4,81.8,10.652,97.6562,43.7,18.56,69.18,22.52,4.93,0,33.1,False,streaming,96.63
FIN-02774,2026-05-01 10:15,Private Cloud,API Payment,staging,eu-central-1,8502.0,195.0,495.5,7.739,97.5499,56.69,93.32,100.14,35.38,19.81,1,30.6,False,asynchrone,155.33
FIN-02775,2026-01-09 22:30,AWS,Auth Service,dev,eu-central-1,84231.0,125.1,516.7,1.601,97.6178,69.31,58.97,163.16,27.6,0.42,1,40.1,False,streaming,191.17999999999998
FIN-02776,2026-04-01 15:15,AWS,Notification Worker,staging,eu-west-1,20282.0,480.3,94.3,0.318,97.8456,82.74,28.69,95.73,26.53,18.48,0,22.9,False,asynchrone,140.74
FIN-02777,2026-06-04 20:45,Private Cloud,Kafka Events,prod,francecentral,32086.0,266.0,170.6,1.0,97.8297,93.77,39.25,102.84,54.8,9.0,0,57.9,False,streaming,166.64
FIN-02778,2026-03-18 12:00,AWS,Kafka Events,staging,eu-central-1,14522.0,358.2,493.4,0.934,99.2828,27.84,42.26,150.68,25.92,3.99,2,1.2,False,streaming,180.59000000000003
FIN-02779,2026-04-10 21:45,GCP,Reconciliation Job,prod,eu-west-1,48101.0,438.2,263.8,1.761,97.4073,69.71,65.93,191.26,30.74,7.85,0,143.8,False,asynchrone,229.85
FIN-02780,2026-05-17 15:45,Azure,API Payment,staging,eu-central-1,85914.0,311.1,456.9,7.597,97.3842,44.18,22.97,94.24,27.73,7.77,0,27.8,False,asynchrone,129.74
FIN-02781,2026-06-18 21:30,Private Cloud,Risk Engine,dev,francecentral,19962.0,67.3,207.4,0.142,97.503,25.08,41.35,81.26,24.93,6.85,0,25.1,False,asynchrone,113.03999999999999
FIN-02782,2026-03-06 22:30,Azure,Kafka Events,dev,eu-west-1,60284.0,382.6,341.7,6.386,98.3327,67.84,30.09,118.84,17.79,2.15,0,34.4,False,asynchrone,138.78
FIN-02783,2026-02-28 11:00,AWS,Auth Service,staging,eu-west-1,85361.0,454.9,30.6,0.363,99.3911,20.51,91.0,96.82,19.9,11.97,1,45.8,False,synchrone,128.69
FIN-02784,2026-05-09 13:30,AWS,Reconciliation Job,dev,eu-west-1,40827.0,289.1,274.2,1.116,99.9137,33.02,92.99,108.63,23.16,16.0,0,12.4,True,streaming,147.79
FIN-02785,2026-04-23 17:00,AWS,Kafka Events,staging,francecentral,12960.0,237.8,831.1,1.532,98.1744,80.72,62.55,40.18,40.46,16.22,0,89.3,False,batch,96.86
FIN-02786,2026-06-09 11:15,Private Cloud,API Payment,dev,eu-west-1,42278.0,634.8,305.8,2.328,99.6832,13.9,81.85,208.04,12.89,6.42,1,38.9,False,streaming,227.35
FIN-02787,2026-04-05 17:45,Azure,Ledger Service,staging,eu-west-1,37917.0,91.8,209.2,1.636,99.2735,88.12,50.9,59.46,11.21,4.46,0,43.4,False,batch,75.13
FIN-02788,2026-05-18 08:30,AWS,API Payment,prod,eu-central-1,10702.0,207.8,207.0,3.863,98.7076,77.91,24.58,105.02,29.79,10.28,0,22.6,False,batch,145.09
FIN-02789,2026-05-19 12:15,GCP,Reconciliation Job,staging,eu-west-1,81478.0,102.1,184.0,1.909,98.0484,47.16,33.53,50.08,40.59,0.11,0,47.7,False,synchrone,90.78
FIN-02790,2026-04-22 22:15,Private Cloud,Ledger Service,prod,westeurope,74385.0,474.1,384.7,0.663,97.8303,12.44,52.96,84.66,6.77,5.64,0,25.0,False,batch,97.07
FIN-02791,2026-03-30 19:45,Private Cloud,Notification Worker,dev,francecentral,73457.0,736.0,466.2,5.516,96.9654,48.08,58.39,130.11,22.5,12.37,0,15.0,False,asynchrone,164.98000000000002
FIN-02792,2026-06-08 06:15,Private Cloud,Risk Engine,dev,francecentral,24612.0,54.1,134.1,4.04,99.317,23.79,18.51,135.86,37.78,5.78,0,81.4,False,synchrone,179.42000000000002
FIN-02793,2026-01-27 13:30,Private Cloud,Reconciliation Job,dev,eu-central-1,29439.0,89.4,131.0,3.182,99.8682,38.84,43.2,91.22,50.41,11.59,1,33.6,False,streaming,153.22
FIN-02794,2026-04-27 10:30,Azure,Reconciliation Job,dev,eu-central-1,67651.0,597.8,341.4,2.573,97.4761,31.85,65.33,81.48,6.85,30.4,0,8.9,False,streaming,118.72999999999999
FIN-02795,2026-06-27 13:15,GCP,Auth Service,dev,eu-central-1,40174.0,459.6,112.9,1.408,99.7179,22.11,79.48,79.71,38.63,12.74,0,34.7,True,synchrone,131.08
FIN-02796,2026-05-07 18:15,GCP,Notification Worker,prod,eu-west-1,23634.0,202.2,117.9,2.365,97.9871,42.64,78.36,53.2,19.43,22.45,0,41.8,False,asynchrone,95.08
FIN-02797,2026-04-12 17:45,AWS,Kafka Events,staging,eu-west-1,60716.0,94.7,84.8,1.127,98.4525,,19.24,50.89,8.83,9.81,0,36.5,False,asynchrone,69.53
FIN-02798,2026-01-28 22:30,GCP,Ledger Service,staging,westeurope,75642.0,636.0,747.5,2.504,97.7925,8.95,47.47,24.24,60.09,15.3,0,2.3,False,synchrone,99.63
FIN-02799,2026-06-02 19:00,AWS,Reconciliation Job,prod,eu-west-1,73294.0,238.1,524.1,1.152,98.7399,33.9,37.51,90.58,11.14,13.4,2,32.2,False,batch,115.12
FIN-02800,2026-03-17 12:15,Azure,Risk Engine,dev,eu-west-1,80769.0,353.0,339.6,1.768,97.2908,71.19,71.11,99.33,17.24,7.38,0,44.8,False,synchrone,123.94999999999999
FIN-02801,2026-06-26 19:15,Azure,API Payment,dev,westeurope,32917.0,127.3,586.4,3.577,98.1797,8.26,16.16,93.4,11.09,5.29,0,16.3,False,asynchrone,109.78000000000002
FIN-02802,2026-01-23 20:15,Private Cloud,API Payment,dev,westeurope,19604.0,265.3,230.5,4.769,99.4619,39.25,39.47,153.17,13.49,9.4,0,11.2,False,streaming,176.06
FIN-02803,2026-05-22 13:15,Private Cloud,Risk Engine,staging,eu-central-1,2883.0,64.9,204.4,2.649,97.8236,53.11,43.42,40.64,40.36,27.22,0,40.1,False,batch,108.22
FIN-02804,2026-05-04 16:15,AWS,Notification Worker,staging,eu-west-1,1380.0,576.0,483.3,2.026,97.9768,33.84,39.3,71.3,28.09,6.42,0,21.4,False,asynchrone,105.81
FIN-02805,2026-04-14 12:30,GCP,Auth Service,staging,westeurope,37881.0,290.5,235.2,0.814,98.7701,40.05,53.44,82.13,47.91,3.56,0,25.2,False,asynchrone,133.6
FIN-02806,2026-06-03 06:15,AWS,Ledger Service,prod,francecentral,1348.0,202.5,43.1,7.033,98.0745,57.25,17.04,146.22,31.82,14.43,1,4.3,False,synchrone,192.47
FIN-02807,2026-05-06 16:00,AWS,Ledger Service,dev,westeurope,61568.0,174.6,405.4,0.18,97.9681,19.52,35.08,104.33,34.13,4.78,0,15.3,False,asynchrone,143.24
FIN-02808,2026-04-02 16:15,Private Cloud,Notification Worker,staging,francecentral,40486.0,141.9,290.2,0.241,97.2615,30.28,90.89,126.44,25.79,28.63,0,95.3,False,synchrone,180.85999999999999
FIN-02809,2026-03-15 14:00,AWS,Risk Engine,dev,eu-central-1,81910.0,277.5,262.1,0.818,96.94,53.31,56.05,133.63,25.77,14.4,0,15.1,False,asynchrone,173.8
FIN-02810,2026-06-26 15:30,Private Cloud,Risk Engine,dev,westeurope,2459.0,61.2,397.6,1.93,99.543,30.42,36.96,47.65,34.38,8.72,0,15.5,False,streaming,90.75
FIN-02811,2026-03-19 12:45,Private Cloud,Risk Engine,staging,eu-central-1,21767.0,123.8,563.0,10.944,97.0652,15.74,80.11,114.9,5.41,14.47,1,34.9,False,batch,134.78
FIN-02812,2026-06-28 06:30,Private Cloud,Ledger Service,staging,eu-central-1,54986.0,623.9,38.1,7.24,98.9504,43.79,78.25,158.43,53.78,12.65,1,14.9,False,streaming,224.86
FIN-02813,2026-03-13 06:45,Azure,Notification Worker,dev,eu-west-1,7611.0,276.3,708.4,1.13,97.6732,16.35,37.8,86.56,35.28,9.5,0,60.3,False,synchrone,131.34
FIN-02814,2026-02-10 17:15,AWS,API Payment,prod,eu-west-1,46830.0,318.8,233.1,4.011,98.1156,73.0,46.03,109.62,21.08,13.95,0,9.1,False,asynchrone,144.64999999999998
FIN-02815,2026-02-02 16:00,AWS,Reconciliation Job,prod,westeurope,3588.0,129.3,118.5,0.77,99.9252,82.14,88.68,128.25,30.25,16.23,1,22.6,True,asynchrone,174.73
FIN-02816,2026-05-15 15:45,Azure,API Payment,prod,francecentral,81500.0,147.7,265.2,0.422,97.7042,54.18,20.26,101.2,19.02,2.05,0,17.4,False,batch,122.27
FIN-02817,2026-01-22 18:15,Private Cloud,Reconciliation Job,prod,westeurope,20139.0,295.0,621.6,5.688,99.9836,38.07,75.43,77.37,17.55,27.51,0,73.1,False,asynchrone,122.43
FIN-02818,2026-06-18 10:30,GCP,Risk Engine,staging,francecentral,40634.0,164.6,363.1,4.392,97.3831,40.88,34.87,141.44,35.91,3.88,0,17.8,False,synchrone,181.23
FIN-02819,2026-05-26 09:30,Private Cloud,API Payment,prod,westeurope,9426.0,333.3,135.7,0.182,98.9099,67.6,85.21,84.8,20.24,23.61,1,6.1,False,asynchrone,128.64999999999998
FIN-02820,2026-04-11 16:15,AWS,Kafka Events,staging,francecentral,11022.0,183.6,869.4,7.912,98.3059,22.04,71.91,83.14,1.77,32.92,0,33.4,False,batch,117.83
FIN-02821,2026-06-08 17:00,AWS,Auth Service,staging,westeurope,66031.0,245.4,235.2,2.91,99.4207,81.27,45.84,96.47,9.89,3.36,1,15.5,False,batch,109.72
FIN-02822,2026-01-21 09:30,AWS,Ledger Service,prod,francecentral,25755.0,213.2,129.5,0.952,99.4428,12.09,19.91,62.13,21.01,13.08,1,27.3,False,streaming,96.22
FIN-02823,2026-02-04 20:15,Azure,Ledger Service,staging,eu-central-1,48923.0,251.7,300.7,7.631,99.568,49.19,80.89,67.45,28.64,18.82,0,38.6,False,batch,114.91
FIN-02824,2026-06-04 16:15,GCP,Auth Service,prod,eu-west-1,62618.0,67.3,437.5,3.23,99.2454,63.32,53.75,125.02,23.61,20.91,0,35.1,False,asynchrone,169.54
FIN-02825,2026-01-10 22:30,AWS,Notification Worker,prod,westeurope,5387.0,48.1,245.4,1.259,98.241,10.11,62.58,65.58,32.9,16.64,0,76.5,False,synchrone,115.11999999999999
FIN-02826,2026-02-16 07:30,GCP,Ledger Service,prod,francecentral,2924.0,285.0,95.6,4.211,97.6018,41.04,38.17,73.78,49.79,6.18,0,4.8,False,batch,129.75
FIN-02827,2026-06-11 17:30,Azure,Auth Service,prod,eu-west-1,81624.0,468.1,192.2,0.421,98.9263,69.23,50.62,58.5,5.93,13.42,0,50.8,False,streaming,77.85000000000001
FIN-02828,2026-02-01 18:00,AWS,API Payment,dev,eu-west-1,53323.0,223.4,162.0,2.27,99.7311,54.99,92.44,57.55,14.49,12.75,1,44.7,False,batch,84.78999999999999
FIN-02829,2026-04-19 17:00,AWS,Auth Service,dev,westeurope,88423.0,140.7,380.1,3.953,97.6841,14.77,93.11,161.77,37.66,5.98,0,26.9,False,synchrone,205.41
FIN-02830,2026-06-10 18:00,Azure,Notification Worker,staging,westeurope,73663.0,156.3,595.0,5.868,96.8308,76.57,63.05,213.05,28.72,7.53,1,9.1,False,synchrone,249.3
FIN-02831,2026-01-26 14:30,Azure,Ledger Service,staging,eu-west-1,77207.0,94.1,383.8,6.677,99.715,90.99,26.72,234.17,26.1,8.37,0,23.8,False,asynchrone,268.64
FIN-02832,2026-03-08 14:45,Private Cloud,Reconciliation Job,dev,eu-central-1,83515.0,53.3,258.6,2.918,98.6913,64.32,85.71,89.13,48.83,18.65,0,56.4,False,asynchrone,156.60999999999999
FIN-02833,2026-01-20 06:30,GCP,Notification Worker,prod,francecentral,76765.0,82.2,374.8,1.081,99.6753,27.4,40.76,136.25,21.96,8.95,0,35.7,True,streaming,167.16
FIN-02834,2026-06-12 08:15,GCP,Kafka Events,dev,eu-central-1,5419.0,412.5,453.3,1.51,97.4741,9.62,68.95,109.9,24.79,7.71,1,13.4,False,synchrone,142.4
FIN-02835,2026-01-29 22:00,Azure,Risk Engine,dev,eu-central-1,81634.0,148.3,274.6,0.845,98.5036,47.51,16.97,75.73,9.26,23.52,0,20.0,False,synchrone,108.51
FIN-02836,2026-05-30 22:00,AWS,Reconciliation Job,staging,eu-central-1,21106.0,463.8,497.5,1.821,99.7041,94.55,46.32,101.3,6.81,9.98,0,24.3,False,batch,118.09
FIN-02837,2026-02-23 11:15,Azure,Risk Engine,staging,francecentral,68053.0,183.6,488.7,0.863,97.3618,15.5,24.22,109.65,28.73,16.24,1,34.0,False,batch,154.62
FIN-02838,2026-01-28 06:30,GCP,Notification Worker,prod,eu-west-1,39789.0,89.9,279.5,2.167,97.3703,94.15,66.23,107.63,19.4,9.43,2,34.0,False,batch,136.46
FIN-02839,2026-04-02 18:45,AWS,API Payment,staging,francecentral,50560.0,172.5,598.0,,98.19,39.47,74.82,175.23,24.29,12.7,1,23.0,False,synchrone,212.21999999999997
FIN-02840,2026-01-22 13:30,Azure,API Payment,staging,eu-central-1,7279.0,200.6,636.3,1.376,98.8786,36.36,80.57,169.51,10.01,21.88,0,26.9,False,synchrone,201.39999999999998
FIN-02841,2026-03-25 20:45,Azure,API Payment,staging,eu-west-1,12582.0,336.3,689.4,0.805,97.5254,33.35,21.85,64.18,24.55,16.22,0,33.2,False,synchrone,104.95
FIN-02842,2026-06-13 17:30,GCP,Auth Service,dev,francecentral,60646.0,210.5,492.3,0.965,97.6459,24.25,76.72,131.07,23.08,10.03,0,88.2,False,batch,164.17999999999998
FIN-02843,2026-01-21 09:15,Private Cloud,Ledger Service,prod,westeurope,6912.0,,353.7,1.815,97.9107,42.95,82.59,158.39,55.74,7.48,0,36.5,False,streaming,221.60999999999999
FIN-02844,2026-05-17 09:00,Private Cloud,Ledger Service,dev,eu-central-1,36229.0,48.8,434.7,0.229,97.7078,60.85,57.58,159.66,9.86,5.41,0,20.1,False,synchrone,174.92999999999998
FIN-02845,2026-04-03 14:30,AWS,Kafka Events,prod,eu-central-1,7346.0,350.7,745.9,1.566,99.8944,36.82,73.54,147.18,54.32,29.32,1,15.3,False,batch,230.82
FIN-02846,2026-04-07 14:00,Private Cloud,Reconciliation Job,prod,eu-central-1,52909.0,246.0,377.7,7.643,98.7574,83.6,15.68,62.56,51.58,9.12,0,11.5,False,asynchrone,123.26
FIN-02847,2026-03-16 17:15,GCP,Risk Engine,staging,eu-west-1,47812.0,225.4,315.9,6.783,97.6901,9.0,,81.46,14.4,21.68,0,23.4,False,asynchrone,117.53999999999999
FIN-02848,2026-03-31 21:45,Azure,Auth Service,dev,eu-west-1,14418.0,144.1,206.7,2.03,98.1065,38.53,66.91,74.31,35.51,9.96,0,56.1,False,synchrone,119.78
FIN-02849,2026-02-19 21:30,Private Cloud,Reconciliation Job,staging,westeurope,6983.0,75.0,189.6,0.238,99.1589,92.93,83.3,183.69,46.93,6.03,2,88.4,False,asynchrone,236.65
FIN-02850,2026-02-02 12:30,AWS,Ledger Service,dev,eu-west-1,84646.0,423.0,239.0,0.102,97.3745,45.77,37.83,91.91,32.23,14.9,0,40.7,False,streaming,139.04
FIN-02851,2026-03-31 16:30,AWS,Notification Worker,prod,eu-west-1,5693.0,450.5,541.6,2.076,98.9298,51.89,73.53,167.26,21.38,10.88,0,13.1,False,synchrone,199.51999999999998
FIN-02852,2026-01-13 07:00,AWS,Notification Worker,prod,eu-west-1,42011.0,64.4,198.6,1.356,99.9227,22.33,52.02,142.32,20.89,21.86,0,16.3,True,synchrone,185.07
FIN-02853,2026-04-18 14:15,GCP,Reconciliation Job,dev,francecentral,42336.0,166.4,185.2,1.762,99.023,72.57,56.0,93.36,9.77,10.07,0,8.5,False,batch,113.19999999999999
FIN-02854,2026-01-26 06:30,Private Cloud,API Payment,prod,westeurope,39047.0,206.9,426.7,0.21,97.8794,84.11,23.12,124.98,21.06,10.98,0,36.9,False,streaming,157.01999999999998
FIN-02855,2026-04-14 12:00,AWS,Ledger Service,staging,francecentral,58143.0,332.9,532.4,7.149,98.7715,19.42,33.2,76.52,19.8,13.25,0,134.6,False,batch,109.57
FIN-02856,2026-01-28 21:45,GCP,Notification Worker,dev,eu-central-1,65855.0,64.2,193.7,1.224,98.8034,28.37,28.67,67.75,14.17,9.43,0,33.4,False,batch,91.35
FIN-02857,2026-03-13 21:15,Private Cloud,Risk Engine,dev,westeurope,62093.0,340.3,297.5,0.77,97.9824,51.49,46.77,96.44,38.8,8.15,0,85.3,False,batch,143.39000000000001
FIN-02858,2026-06-18 15:30,AWS,Ledger Service,dev,eu-central-1,77840.0,332.5,636.4,0.936,99.4547,88.09,36.05,68.79,26.39,7.07,1,33.1,False,streaming,102.25
FIN-02859,2026-06-23 08:30,Azure,Auth Service,prod,eu-central-1,19270.0,531.7,308.5,2.334,99.2272,13.78,90.46,65.82,10.79,5.91,0,36.8,False,batch,82.51999999999998
FIN-02860,2026-03-17 09:30,Private Cloud,Reconciliation Job,staging,francecentral,56725.0,104.5,300.4,3.227,99.5537,31.44,17.31,195.88,18.53,13.54,1,38.6,False,asynchrone,227.95
FIN-02861,2026-06-05 20:00,Azure,API Payment,dev,eu-west-1,73441.0,59.1,399.2,6.63,97.7581,9.49,86.44,70.9,11.18,4.55,1,4.4,False,streaming,86.63000000000001
FIN-02862,2026-02-04 17:45,Private Cloud,Risk Engine,dev,francecentral,1238.0,375.5,116.2,6.824,98.2515,28.69,31.58,143.59,36.12,1.96,0,13.1,False,streaming,181.67000000000002
FIN-02863,2026-03-19 06:30,AWS,Kafka Events,dev,eu-west-1,45950.0,358.2,408.5,0.566,96.8756,41.97,67.8,66.62,29.4,10.43,0,29.9,False,asynchrone,106.45000000000002
FIN-02864,2026-06-08 18:15,GCP,Notification Worker,dev,eu-west-1,5413.0,150.5,423.1,0.419,97.635,67.88,48.45,115.72,15.75,19.26,2,8.7,False,synchrone,150.73
FIN-02865,2026-02-15 12:15,Private Cloud,API Payment,prod,eu-central-1,66716.0,93.5,316.9,6.915,98.9341,92.3,29.75,81.61,8.97,17.08,0,23.4,False,streaming,107.66
FIN-02866,2026-02-09 19:00,GCP,API Payment,staging,eu-central-1,29919.0,401.4,212.9,0.435,99.0554,65.62,89.82,97.69,53.63,2.99,1,40.4,False,batch,154.31
FIN-02867,2026-01-15 20:15,Azure,Notification Worker,dev,westeurope,23700.0,176.4,284.7,0.021,97.5404,91.25,60.41,85.62,6.83,13.12,1,39.9,False,synchrone,105.57000000000001
FIN-02868,2026-06-19 09:30,GCP,Reconciliation Job,prod,francecentral,53566.0,177.6,906.7,1.911,99.51,17.03,80.21,58.05,25.61,7.42,0,56.1,False,batch,91.08
FIN-02869,2026-06-11 15:30,Azure,Risk Engine,prod,eu-central-1,20681.0,89.4,182.3,0.006,98.2786,84.79,35.88,40.91,3.88,23.88,1,41.0,False,batch,68.67
FIN-02870,2026-03-12 06:30,GCP,API Payment,staging,westeurope,42739.0,383.8,213.8,0.853,99.5122,27.0,76.64,121.57,32.33,9.05,2,27.4,True,synchrone,162.95
FIN-02871,2026-01-16 18:45,Private Cloud,API Payment,prod,eu-central-1,71909.0,105.6,762.2,2.393,96.9298,58.13,86.25,140.7,59.99,6.31,1,42.9,False,streaming,207.0
FIN-02872,2026-01-04 12:00,GCP,Notification Worker,staging,francecentral,12082.0,362.8,207.9,1.1,97.6616,65.62,31.32,164.27,34.84,15.1,0,24.6,False,synchrone,214.21
FIN-02873,2026-05-04 17:45,GCP,Notification Worker,dev,eu-west-1,41858.0,297.9,447.9,0.902,98.6323,60.54,17.2,103.66,18.86,18.93,0,31.0,False,synchrone,141.45
FIN-02874,2026-01-26 16:45,GCP,Kafka Events,staging,francecentral,48911.0,579.7,573.5,0.287,99.3122,24.53,54.48,101.86,20.22,5.16,0,12.3,False,synchrone,127.24
FIN-02875,2026-02-24 22:15,Azure,Ledger Service,dev,eu-central-1,87265.0,236.9,103.5,5.282,99.8791,95.99,48.99,139.61,20.88,18.74,0,17.8,False,batch,179.23000000000002
FIN-02876,2026-05-23 17:00,Azure,Kafka Events,prod,westeurope,43972.0,101.6,99.3,2.538,97.4837,39.2,80.73,67.44,11.61,16.83,0,36.7,False,synchrone,95.88
FIN-02877,2026-06-11 19:45,Private Cloud,Auth Service,staging,francecentral,85237.0,464.1,219.8,2.297,96.8999,23.15,54.16,146.5,24.93,7.98,1,32.8,False,synchrone,179.41
FIN-02878,2026-01-02 14:00,Azure,Reconciliation Job,dev,francecentral,43885.0,265.9,247.6,1.279,97.8791,95.14,47.11,82.71,3.57,39.42,1,62.9,False,batch,125.69999999999999
FIN-02879,2026-05-01 20:45,Azure,API Payment,prod,eu-west-1,59456.0,174.0,332.7,1.165,98.9116,25.2,45.34,52.8,21.28,20.86,0,18.4,False,synchrone,94.94
FIN-02880,2026-01-12 16:30,AWS,Kafka Events,prod,francecentral,67102.0,292.1,226.2,0.487,99.4393,58.24,37.92,129.63,12.21,28.13,1,57.2,False,streaming,169.97
FIN-02881,2026-03-26 21:30,GCP,Notification Worker,prod,westeurope,45121.0,317.0,1325.8,7.587,97.0749,68.09,89.34,112.05,28.0,5.77,0,11.2,False,streaming,145.82000000000002
FIN-02882,2026-01-18 15:30,Private Cloud,Ledger Service,dev,francecentral,8473.0,319.0,180.2,2.697,97.9897,78.95,38.54,71.34,15.32,12.88,1,8.0,False,streaming,99.53999999999999
FIN-02883,2026-01-12 09:30,GCP,Auth Service,staging,francecentral,28882.0,12.0,190.3,0.768,98.3033,58.76,77.86,62.96,10.35,10.43,1,64.2,False,synchrone,83.74000000000001
FIN-02884,2026-04-09 13:00,GCP,Reconciliation Job,staging,westeurope,55932.0,218.1,291.3,2.396,99.3973,64.36,48.78,94.73,21.02,1.73,2,4.3,False,batch,117.48
FIN-02885,2026-03-22 17:15,Azure,API Payment,prod,eu-west-1,65486.0,226.3,230.0,4.15,99.001,48.02,31.62,111.03,16.2,10.27,0,113.0,False,streaming,137.5
FIN-02886,2026-05-30 18:30,Azure,Ledger Service,prod,westeurope,55590.0,97.6,305.1,0.277,97.3251,14.68,32.03,79.99,61.28,3.39,0,57.3,False,synchrone,144.65999999999997
FIN-02887,2026-03-29 18:45,AWS,API Payment,dev,westeurope,51258.0,259.6,247.5,2.909,99.9654,11.91,40.46,115.5,55.21,5.61,0,19.9,False,batch,176.32000000000002
FIN-02888,2026-01-12 15:30,GCP,Auth Service,prod,westeurope,28322.0,390.1,266.9,12.974,99.375,61.18,57.78,216.72,15.82,7.91,1,57.8,False,batch,240.45
FIN-02889,2026-06-11 06:00,Private Cloud,Notification Worker,prod,eu-central-1,17134.0,125.1,158.0,,98.0264,88.27,46.83,46.7,8.01,8.26,0,9.9,False,streaming,62.97
FIN-02890,2026-02-23 18:30,Private Cloud,Kafka Events,dev,westeurope,80568.0,484.6,198.4,0.536,97.8,20.32,87.8,186.47,16.4,12.11,0,21.3,False,asynchrone,214.98000000000002
FIN-02891,2026-03-01 06:30,GCP,Kafka Events,prod,westeurope,54342.0,205.5,99.7,0.282,98.9225,76.4,90.37,110.55,26.62,29.19,0,41.3,False,streaming,166.35999999999999
FIN-02892,2026-03-20 22:00,GCP,Reconciliation Job,prod,eu-west-1,44584.0,315.9,231.6,0.938,97.288,15.94,28.28,,22.93,8.7,1,10.8,False,batch,139.13
FIN-02893,2026-04-11 09:45,Private Cloud,Kafka Events,prod,eu-west-1,43068.0,311.6,235.4,1.887,98.8298,62.38,49.65,171.75,31.35,26.03,0,23.4,False,synchrone,229.13
FIN-02894,2026-03-02 14:30,Private Cloud,Ledger Service,staging,westeurope,54064.0,298.1,255.0,0.055,97.9187,73.62,56.76,264.62,44.26,36.36,1,33.7,False,asynchrone,345.24
FIN-02895,2026-02-25 22:15,Azure,Kafka Events,prod,francecentral,80021.0,78.2,192.1,3.734,99.1849,93.05,23.38,55.14,21.06,14.86,0,43.6,False,batch,91.06
FIN-02896,2026-03-04 06:45,Azure,Ledger Service,staging,eu-central-1,50646.0,123.6,494.5,1.992,97.0483,58.84,33.89,64.93,19.45,9.96,0,21.9,False,synchrone,94.34
FIN-02897,2026-05-10 22:45,Azure,Auth Service,prod,westeurope,1321.0,212.3,600.3,0.772,99.1401,43.8,36.51,96.93,5.91,12.47,1,48.9,False,asynchrone,115.31
FIN-02898,2026-01-17 09:30,GCP,Notification Worker,staging,eu-west-1,20719.0,,195.2,2.014,97.9292,46.12,44.14,95.59,25.36,11.55,1,57.6,False,asynchrone,132.5
